correct,asr,error_type,edit_distance,sentence_idx
thicnex-a,thicknecks,phonetic_substitution,4,8454
acuprox-sr,acaprox-sr,character_substitution,1,8455
sustained-release,sustained,phonetic_substitution,8,8455
revosart-ah,rivasarte,phonetic_substitution,5,8457
nexovas-m,nexovis,character_insertion_deletion,3,8458
virofovir,virafovir,character_substitution,1,8459
canmab,canmap,character_substitution,1,8462
aducanumab-avwa,educanuma,segmentation_error,7,8465
early-stage,early,segmentation_error,6,8465
litron-xt,lutron,phonetic_substitution,4,8469
yukacin-o,ucasinotab,word_level_error,7,8470
streptomycin,streptomyces,character_substitution,2,8472
sulfasalazine,sulfazalazine,character_substitution,1,8473
dv-60k,dv60k,character_substitution,1,8475
actinomycin,actinomys,character_insertion_deletion,3,8477
refors-ds,refors,character_insertion_deletion,3,8479
tusq-d,tusk,character_insertion_deletion,3,8480
axiflo-oz,axifloaztab,phonetic_substitution,5,8483
methodip-a,methadipa,character_substitution,2,8487
docosanol,dacosanol,character_substitution,1,8491
voglis-m,vogel's,phonetic_substitution,4,8492
piperazine,piprazine,character_substitution,1,8493
florida-t,florida,character_insertion_deletion,2,8495
35e-28,,segmentation_error,6,8496
prenoxdiazine,pernoxdiazine,character_substitution,2,8497
chlorpheniramine,chlorophenolamine,phonetic_substitution,3,8498
chempep-d,chempepti,character_substitution,2,8499
ofladel-m,affle,segmentation_error,7,8502
widely-used,widely,segmentation_error,5,8503
fimial-cv,femulcv,phonetic_substitution,4,8504
fast-acting,fast,segmentation_error,7,8505
cefel-b,cefal-b,character_substitution,1,8507
t-cell,t,segmentation_error,5,8508
omeezol-d,omizol,phonetic_substitution,4,8511
pegaptanib,peguptan,character_insertion_deletion,3,8517
alvy-ns,lvns,character_insertion_deletion,3,8518
bethanechol,bethane,segmentation_error,4,8520
hd-6,hd6,character_substitution,1,8523
cleblo-cl,kerblosil,word_level_error,5,8524
nidcort-cs,nidcort,character_insertion_deletion,3,8525
i-key,ike,character_insertion_deletion,2,8532
consivas-ez,conscivizis,phonetic_substitution,6,8538
pamoate,pamote,character_substitution,1,8539
atocer-d,atocidil,word_level_error,4,8541
c-mide,c-mid,character_substitution,1,8542
win-bp,win-bpct-tlb,segmentation_error,6,8543
sazcal-k2,saskal,word_level_error,5,8547
retifanlimab-dlwr,redifanamab-dlwr,phonetic_substitution,3,8548
bitvin-f,bitvinef,character_substitution,1,8549
well-documented,well,segmentation_error,11,8549
pargyline,pargilline,character_substitution,2,8551
lycozox-sg,like,segmentation_error,9,8555
serofin-aps,seraphin,phonetic_substitution,7,8556
ascoril-d12,ascoril,phonetic_substitution,4,8557
delock-mr,dilac,segmentation_error,6,8558
steclo-th,steklo-th,character_substitution,1,8562
serdexmethylphenidate,sodexmethyl,segmentation_error,11,8565
afime-cv,afyme,word_level_error,4,8568
dobesilate,dobsulate,character_substitution,2,8569
monohydrate,mono,segmentation_error,7,8569
c-fix-xt,c-fix,character_insertion_deletion,3,8571
alfa-2b-njft,alpha-2-bngft,phonetic_substitution,5,8572
anti-inflammatory,anti,segmentation_error,13,8573
rhinokast-f,rhinocast,character_insertion_deletion,3,8575
clomipramine,chlamypermine,phonetic_substitution,5,8576
pantopacid-d,pantopacid,character_insertion_deletion,2,8579
petrox-p,petrox,character_insertion_deletion,2,8581
rosset-xt,rositex,phonetic_substitution,4,8584
vosafe-m,visefem,phonetic_substitution,3,8586
long-lasting,long,segmentation_error,8,8588
otrivin-moisturizing,atravin,segmentation_error,15,8588
xylometazoline,xylomtazoline,character_substitution,1,8588
esfat-dha,as,segmentation_error,8,8589
macpril-h,macprolage,phonetic_substitution,4,8590
omicool-dxr,omicl-dxr,character_insertion_deletion,2,8592
memi-np,memi,character_insertion_deletion,3,8597
fenora-sf,phaneroceph,word_level_error,9,8598
axedol,axadol,character_substitution,1,8599
sizodon-ls,seizodin,phonetic_substitution,5,8601
clotweet-md,clotvitin,word_level_error,6,8602
lofexidine,loxodine,character_insertion_deletion,3,8605
crys-r-gin,cryzar,phonetic_substitution,6,8607
sulfamethoxazole,sulfamethexazole,character_substitution,1,8611
glyciphage-p,glycophage,character_insertion_deletion,3,8613
nutrawis-4g,natra,segmentation_error,7,8620
alto-p,altopetab,phonetic_substitution,5,8622
soloxim-of,sollox,segmentation_error,6,8623
dpano-dsr,dupano,word_level_error,5,8624
incyp-t,insipte,phonetic_substitution,4,8627
gm-sr,gmsr-forte,phonetic_substitution,6,8629
sorafenib,sorifnib,character_substitution,2,8630
rupanex-m,rupinexem,character_substitution,2,8633
semi-glyboral,semigliberal,phonetic_substitution,3,8635
d-chiro,dicaro,phonetic_substitution,3,8637
phenurone,fenurone,character_substitution,2,8640
maleate,malate,character_substitution,1,8642
benazepril,benesprol,phonetic_substitution,4,8642
pydofol,pytofol,character_substitution,1,8643
pamoate,pamote,character_substitution,1,8645
urizosin-er,urazacin-niar,phonetic_substitution,6,8648
gluconolactobionate,glucanolactobionate,character_substitution,1,8651
evolocumab,evolicumab,character_substitution,1,8653
fhb-12,fhb12,character_substitution,1,8654
azo-jon,ozzo,word_level_error,5,8655
ecopod-dt,echopod,phonetic_substitution,4,8656
remylin-ax,remilanax,phonetic_substitution,3,8657
immunate,mannit,word_level_error,5,8661
ventirex-a,ventax,segmentation_error,5,8662
sucrac-ox,sucreco,character_insertion_deletion,3,8664
cetfast-cold,setfast,segmentation_error,6,8665
xylometazoline,xylomtazoline,character_substitution,1,8666
d-peg,dpeg,character_substitution,1,8667
ora-testryl,oratestral,character_substitution,2,8669
pantacip-dsr,pantacept,phonetic_substitution,5,8670
me-gab,majo,word_level_error,5,8672
tab-profen,tab,segmentation_error,7,8676
tam-mf,tmmf,character_insertion_deletion,2,8678
amoxicillin,amexicillin,character_substitution,1,8679
drospirenone,drospironon,character_substitution,2,8680
minscalp-f,minscalpeth,phonetic_substitution,3,8683
lycovita-e,lycovete,character_insertion_deletion,3,8684
methylsulphate,methyl,segmentation_error,8,8685
adalimumab-atto,adalimumab,phonetic_substitution,5,8688
alkavervir,alka-vivir,phonetic_substitution,3,8693
oxy-v,oxyv,character_substitution,1,8694
chlorpheniramine,chlorophenyramine,character_substitution,2,8696
maleate,malate,character_substitution,1,8696
candid-b,candid,character_insertion_deletion,2,8698
macbery-xt,mcburie,phonetic_substitution,6,8700
racigyl-o,rasigelotab-rascadotril,phonetic_substitution,16,8703
emtricitabine,imtricitavine,character_substitution,2,8705
shy-or,shy,character_insertion_deletion,3,8707
sabez-dsr,sabres,word_level_error,5,8708
metoprolol,metaprolol,character_substitution,1,8711
beclocid-g,beclosed,phonetic_substitution,4,8712
pegred-c,pegarids,phonetic_substitution,4,8713
ornidazole,onidazole,character_substitution,1,8714
dhavpro-z,davpros-e,phonetic_substitution,3,8715
termox-ds,termoxds,character_substitution,1,8716
larotrectinib,larotrectin,character_insertion_deletion,2,8722
sulfate,,segmentation_error,7,8722
brolucizumab-dbll,bralus's,phonetic_substitution,13,8723
glycomet-gp2,glycomet,phonetic_substitution,4,8724
rozucor-fls,razucarofeles,phonetic_substitution,5,8725
subneuro-b6,subneuro,character_insertion_deletion,3,8726
i-gesic,ijesic,character_substitution,2,8728
post-operative,postoperative,character_substitution,1,8728
levace-mk,levesem,phonetic_substitution,4,8729
mopant-n,mopantin,character_substitution,1,8730
prezum-m,prisamem,phonetic_substitution,4,8731
nyolol,nylol,character_substitution,1,8735
moxikind-cv,moxikine,phonetic_substitution,4,8739
l-methionine,elmethion,word_level_error,5,8740
salbair-i,salber,phonetic_substitution,4,8745
levosalbutamol,levazalbutamol,character_substitution,2,8745
ab-vit,abbvit,character_substitution,1,8746
ciprazole,ciprozole,character_substitution,1,8747
lafumac-dsr,lafimax,phonetic_substitution,6,8748
mahacef-xl,mahesafexel,phonetic_substitution,5,8750
ustekinumab-auub,ustekinu,phonetic_substitution,8,8751
mynerve-dha,miner,segmentation_error,7,8753
persantine,,segmentation_error,10,8754
olmezest-beta,olmesis,phonetic_substitution,8,8755
pyralfin-a,pyrrolfin,phonetic_substitution,4,8756
nordeplin-g,nordeplin,character_insertion_deletion,2,8757
comvine,cumvine,character_substitution,1,8759
sosol,sasol,character_substitution,1,8760
sulfisoxazole,sulfasoxazole,character_substitution,1,8761
i-zen,isen,character_substitution,2,8763
lurasidone,loracidone,character_substitution,2,8766
lycosol-xt,lycosolix-d,phonetic_substitution,3,8771
aztrone,astrone,character_substitution,1,8772
zerodol,xeradol,character_substitution,2,8773
sunray-420,sunray,phonetic_substitution,4,8774
bp-nol,bpnol,character_substitution,1,8776
pretech-m,per,segmentation_error,7,8779
naphazoline,naphezoline,character_substitution,1,8781
gabator-m,a,segmentation_error,8,8782
fludox-200,fludox,phonetic_substitution,4,8785
zufix-ox,xufixel,word_level_error,4,8786
extended-release,extended,phonetic_substitution,8,8789
mipo-sr,release-mepo-sr,segmentation_error,9,8789
mix-50,mix50,character_substitution,1,8790
bacter-nz,bacterans,character_substitution,2,8791
nify-cv,knife,word_level_error,5,8793
brompheniramine,bromphenyramine,character_substitution,1,8795
maleate,malate,character_substitution,1,8795
p-500,p5,character_insertion_deletion,3,8798
encet-d,instead,word_level_error,5,8802
ronifur-s,roniferous,phonetic_substitution,3,8803
longon-kz,longan,phonetic_substitution,4,8804
ultrich-mom,ultrachemo-m,phonetic_substitution,3,8805
jotram-p,jotrim-p,character_substitution,1,8806
difluprednate,,segmentation_error,13,8809
grazoprevir,graziprevir,character_substitution,1,8811
actodol,actadol,character_substitution,1,8812
benitor-t,beneter,phonetic_substitution,4,8814
dyrade-m,diuret,word_level_error,6,8816
priped-m,pryptem,phonetic_substitution,4,8817
brotan-a,brotin,character_insertion_deletion,3,8819
tanzen-d,tanzan,character_insertion_deletion,3,8820
olife-oz,alepho's,word_level_error,7,8821
amazeo-od,amazeo,character_insertion_deletion,3,8830
allbact-xp,albactex,character_insertion_deletion,3,8831
nizapas-sp,nisapa's,phonetic_substitution,4,8834
nervim-p,nervemp,character_substitution,2,8835
whitfield-sf,whitfield,character_insertion_deletion,3,8837
sarecycline,ceracycline,word_level_error,3,8839
laurylsarcosinate,lauryl,segmentation_error,11,8842
extacef-xl,extasivexl,phonetic_substitution,4,8843
delpodol,delpidol,character_substitution,1,8845
alfa-n1,alpha,word_level_error,5,8852
cystone,zystonza,word_level_error,3,8853
tropidol-sr,tropidollis,phonetic_substitution,3,8856
soft-gelatin,soft,segmentation_error,8,8857
plusmol-pd,plasma,phonetic_substitution,6,8859
anti-inflammatory,anti,segmentation_error,13,8860
akne-mycin,acnemycin,character_substitution,2,8861
cynac-sp,synax,word_level_error,5,8863
melniv-gp,melniv,character_insertion_deletion,3,8865
bromostar-t,bromostar,character_insertion_deletion,2,8866
raboset-d,rabicet,phonetic_substitution,4,8867
n-tz,and,word_level_error,4,8869
taxim-o,tac's,word_level_error,5,8870
axefire-dm,axifier,phonetic_substitution,5,8875
ovitrop-r,ovitripar,character_substitution,2,8876
carofit-d,karafit,word_level_error,4,8877
sulphate,in,segmentation_error,8,8881
neuromin-ea,neuraminiae,phonetic_substitution,4,8882
nomorcid-mps,namarsadampias,phonetic_substitution,7,8884
vardine-m,vardinem,character_substitution,1,8888
heprazole-d,heprozole,character_insertion_deletion,3,8889
acid-suppressing,acid,segmentation_error,12,8889
alflox-d,l-flox,word_level_error,4,8892
panpra-d,panpro-d,character_substitution,1,8895
flamace-s,flamacest,character_substitution,2,8902
flemiclav-lb,flamiclovel,phonetic_substitution,4,8906
pantosym-dsr,pantosem,phonetic_substitution,5,8913
dolentia-aq,dolente,phonetic_substitution,5,8915
cemiplimab,semiplymeb,word_level_error,3,8916
acneris-nt,acne,segmentation_error,6,8917
imipramine,amipramine,character_substitution,1,8921
fosfomycin,phosphomice,word_level_error,7,8922
topep-d,topop,character_insertion_deletion,3,8923
lit-king,lit,segmentation_error,5,8927
xyzal-m,zizalem,word_level_error,3,8931
voglicad-m,voglicadm,character_substitution,1,8933
puma-cet,puma,segmentation_error,4,8935
netom-d,netum,character_insertion_deletion,3,8936
r-cure,our,word_level_error,4,8938
cotyx-s,cauticcess,phonetic_substitution,7,8940
bularid-l,bilirudel,phonetic_substitution,4,8943
flucytosine,flucetocine,character_substitution,2,8944
esam-at,esamat,character_substitution,1,8945
s-amlodipine,a,segmentation_error,11,8945
tobreb-d,tabrev,phonetic_substitution,4,8948
r-cure,arcure,character_substitution,2,8949
amoxycillin,amoxicillin,character_substitution,1,8950
demoxin-cv,demixen,phonetic_substitution,5,8950
otodac-dx,otodac,character_insertion_deletion,3,8955
homatropine,haematropine,character_substitution,2,8956
met-xl,metexcel,character_insertion_deletion,3,8958
akurit-z,accurates,phonetic_substitution,5,8960
diapod-fc,diapod,character_insertion_deletion,3,8963
litcef-o,lits,segmentation_error,5,8964
cholesterol-lowering,cholesterol,phonetic_substitution,9,8965
udapa-m,udopium,phonetic_substitution,3,8969
nervmax-nt,nervemax,phonetic_substitution,4,8974
haem-xt,heme,word_level_error,4,8976
abpent-dsr,avpentia,phonetic_substitution,5,8977
autadol,otadol,character_substitution,2,8980
valprol,valprol-syr,phonetic_substitution,4,8981
saslic-ds,saslick,character_insertion_deletion,3,8982
jalra-od,jalrodi,phonetic_substitution,3,8985
razel-f,razolev,phonetic_substitution,3,8987
cm-d3,cmd3,character_substitution,1,8988
tetraborate,tetrabarate,character_substitution,1,8993
hemral-cb,hemrel-cb,character_substitution,1,8994
glibio-pm,glybiopium,phonetic_substitution,4,8996
amucoe-nac,amacoin,phonetic_substitution,5,8997
econazole,echinazole,character_substitution,2,8998
drospirenone,drospironon,character_substitution,2,8999
weltone-z,well-tone,phonetic_substitution,4,9002
grspo-l,gr-spol,character_substitution,2,9003
cutting-edge,cutting,phonetic_substitution,5,9008
full-b12,full,segmentation_error,4,9010
alphamix-od,alpha-mexo-d,phonetic_substitution,4,9013
iroact-sf,iroctaseph,phonetic_substitution,5,9014
ciptech-ct,cyptex,phonetic_substitution,6,9024
esomeprazole,esamprazole,character_substitution,2,9025
neuro-al,neuro-ol,character_substitution,1,9026
rosulip-f,russolipeth,phonetic_substitution,6,9029
prodine,pradine,character_substitution,1,9033
nexipod-cv,nexipod,character_insertion_deletion,3,9034
de-quit,dequit,character_substitution,1,9035
argella-m,argella,character_insertion_deletion,2,9036
het-tg,hettg,character_substitution,1,9038
pamoate,pamode,character_substitution,2,9039
drobel-mf,drobilum,phonetic_substitution,3,9040
clozepam-md,clothes,segmentation_error,8,9041
evion-q,evian,character_insertion_deletion,3,9042
citistar-pm,citystar,phonetic_substitution,4,9044
ciprodac-tz,ciprodacty-z,phonetic_substitution,3,9046
q-ex,qxd,word_level_error,3,9047
ferrocin-c,ferrous,word_level_error,5,9049
glimith-mf,glymethemeth,phonetic_substitution,6,9053
orex-m,oryx-m,character_substitution,1,9054
gabagesic-nt,gabagzak-nt,phonetic_substitution,4,9056
c-tax-o,ctaxo,character_insertion_deletion,2,9058
agromet-p,agromet,character_insertion_deletion,2,9059
cloprez-a,clopras,phonetic_substitution,4,9060
phytopro-sf,phytoprowess,phonetic_substitution,3,9061
maxgalin-m,max,segmentation_error,7,9062
s-cold,s-gold,character_substitution,1,9063
biorinol,bironol,character_substitution,2,9065
plus-rf,plus,character_insertion_deletion,3,9068
plus-cv,plus,character_insertion_deletion,3,9071
kolq-af,calcae,word_level_error,5,9075
chlorpheniramine,chlorophenyramine,character_substitution,2,9075
maleate,malate,character_substitution,1,9075
hq-3,hq3,character_substitution,1,9076
reto-lc,rituel,word_level_error,4,9077
hb-29,hb29,character_substitution,1,9078
benzhexol,benjixol,phonetic_substitution,3,9081
feton-z-tr,fenton's,word_level_error,6,9085
primerich-czs,promrich,phonetic_substitution,6,9086
fenofibrate,phenofibrate,character_substitution,2,9091
mytox-a,mitox,character_insertion_deletion,3,9092
betamethasone,beta-methasone,character_substitution,1,9095
lara-h,lara,character_insertion_deletion,2,9097
hexidol,hexadol,character_substitution,1,9099
triclabendazole,trichlobendazole,character_substitution,2,9104
full-b12,fulbee,phonetic_substitution,4,9109
esamopin-r,esemopenar,phonetic_substitution,3,9110
besylate,besselate,character_substitution,2,9113
moxap-cv,moxap,character_insertion_deletion,3,9119
donep-m,donor,word_level_error,4,9124
azo-s,ozo-s,character_substitution,1,9125
kofmol-ds,coughmaldias,word_level_error,8,9129
zuef-o,sway,word_level_error,6,9131
olgerm-e,algermy,word_level_error,3,9132
feronik-d3,feronic,phonetic_substitution,4,9133
renosave-p,in,segmentation_error,9,9135
biorab-dsr,birabdeosar,phonetic_substitution,5,9137
zidovudine,zitavudine,character_substitution,2,9138
ocona-ct,acona,word_level_error,4,9141
necsule-l,nexulel,character_insertion_deletion,3,9142
