correct,asr,error_type,edit_distance,sentence_idx
ursowork,ursawork,character_substitution,1,9022
blonanserin,blenunserine,phonetic_substitution,3,9023
elcafort,alkafort,character_substitution,2,9027
teralzin,tarelzin,character_substitution,2,9028
healthcare,health,segmentation_error,4,9029
vantej,vantage,phonetic_substitution,3,9030
orofer,orofur,character_substitution,1,9031
pasireotide,passeratide,phonetic_substitution,4,9039
healthcare,health,segmentation_error,4,9040
nighttime,night-time,character_substitution,1,9044
dompon,dampan,character_substitution,2,9048
b12,in,word_level_error,3,9049
vitamin,vitam,character_insertion_deletion,2,9049
b12,in,word_level_error,3,9049
roxygo,roxigo,character_substitution,1,9050
apocin,eposin,character_substitution,2,9051
healthcare,health,segmentation_error,4,9054
cepoxit,supoxid,word_level_error,3,9055
famotin,famitin,character_substitution,1,9057
olrite,all,word_level_error,5,9064
amlopin,amlapin,character_substitution,1,9067
ferikind,farakind,character_substitution,2,9068
healthcare,health,segmentation_error,4,9069
grape,grapeseed,segmentation_error,4,9070
seed,,segmentation_error,4,9070
moxy,moxi,character_substitution,1,9071
chinoform,chiniform,character_substitution,1,9072
retapamulin,ritapamulin,character_substitution,1,9073
patient's,patients,character_substitution,1,9073
impetigo,in,segmentation_error,7,9073
syr,if,word_level_error,3,9075
nitroglyn,nitroglyne,character_substitution,1,9080
nutrozyme,nutrazine,phonetic_substitution,3,9084
tab,teb,character_substitution,1,9087
nervecare,nervicare,character_substitution,1,9088
tambocor,tambakar,phonetic_substitution,3,9089
nutrifer,nutrafer,character_substitution,1,9090
heptaliv,heptalive,character_substitution,1,9094
cap,cp,character_substitution,1,9094
healthcare,health,segmentation_error,4,9095
cefoprox,cefaprox,character_substitution,1,9096
zigaf,zygoff,phonetic_substitution,3,9098
zopan,zapan,character_substitution,1,9100
pyridoxal,paradoxal,character_substitution,2,9101
healthcare,health,segmentation_error,4,9102
carvasc,carvask,character_substitution,1,9105
etuser,etusa,character_substitution,2,9106
ondanz,undance,word_level_error,3,9107
flurcin,flircin,character_substitution,1,9108
wintin,winton,character_substitution,1,9111
trimethaphan,trimethafen,phonetic_substitution,3,9112
atracurium,atrocurium,character_substitution,1,9113
pistacia,pistachio,character_substitution,2,9114
integerrima,into,segmentation_error,8,9114
dextran,dextrin,character_substitution,1,9115
odsetron,odsitron,character_substitution,1,9116
betrixaban,batrixaban,character_substitution,1,9117
affycet,effyset,character_substitution,2,9118
tab,cvtab,character_insertion_deletion,2,9119
santevini,santavini,character_substitution,1,9120
nuwin,nuon,character_substitution,2,9121
starcet,starcid,character_substitution,2,9122
alde,alda,character_substitution,1,9123
curculigo,coquiligo,word_level_error,4,9126
healthcare,health,segmentation_error,4,9127
precolis,pricholes,phonetic_substitution,3,9128
vitamin,vitim,character_insertion_deletion,3,9133
tab,,character_insertion_deletion,3,9134
venferon,venferin,character_substitution,1,9136
onigel,onigil,character_substitution,1,9139
saraca,sirocco,phonetic_substitution,4,9140
healthcare,health,segmentation_error,4,9144
tipiracil,tipperacil,character_substitution,2,9144
orthoscot,orthoscottis,character_insertion_deletion,3,9145
syr,yr,character_substitution,1,9145
detaxl,ditaxel,character_substitution,2,9147
asclera,esclara,character_substitution,2,9148
reedox,redoxplus,word_level_error,5,9149
prot,protinfusion,segmentation_error,8,9150
infusion,,segmentation_error,8,9150
ofloxacin,afluxacin,character_substitution,2,9152
gemcal,gemcol,character_substitution,1,9153
healthcare,health,segmentation_error,4,9157
alendronic,alandronic,character_substitution,1,9158
healthcare,health,segmentation_error,4,9158
tablet,d-tablet,character_insertion_deletion,2,9159
xnurocure,x-neurocure,character_insertion_deletion,2,9160
clopichek,klopicek,character_substitution,2,9166
healthcare,health,segmentation_error,4,9167
efpodox,epidox,character_substitution,2,9167
methyprylon,methiprilin,phonetic_substitution,3,9169
diclomoto,diclamodo,character_substitution,2,9172
juene,juin,character_substitution,2,9173
exhep,exep,character_substitution,1,9175
ipd,ipt,character_substitution,1,9177
somapacitan,samopacidin,phonetic_substitution,4,9178
levomilnacipran,levomilnaceprine,phonetic_substitution,3,9179
healthcare,health,segmentation_error,4,9180
biperiden,vaporidin,word_level_error,4,9181
aluclav,a,segmentation_error,6,9186
thrombosprin,thrombusprin,character_substitution,1,9190
clcd,cell,word_level_error,3,9191
healthcare,health,segmentation_error,4,9192
nicord,nicod,character_substitution,1,9193
diarlop,dialup,character_substitution,2,9195
susp,sosp,character_substitution,1,9195
cap,furs,word_level_error,4,9196
smuzin,smuzen,character_substitution,1,9197
manogyl,manigil,character_substitution,2,9198
hexilak,hexilec,character_substitution,2,9199
zanocin,xanacin,character_substitution,2,9201
liqd,licked,character_insertion_deletion,3,9201
bestozyme,bestaz,phonetic_substitution,4,9202
cinod,synod,character_substitution,2,9203
sitagliptin,citagliptin,character_substitution,1,9204
syr,,character_insertion_deletion,3,9207
healthcare,health,segmentation_error,4,9209
spasron,spaceron,character_substitution,2,9209
eyvit,ivet,word_level_error,3,9212
peptum,peptam,character_substitution,1,9214
kojic,kajik,character_substitution,2,9216
opirap,oparap,character_substitution,1,9218
electrapeg,electropig,character_substitution,2,9221
solecare,socal,word_level_error,4,9222
hiv,hev,character_substitution,1,9223
immunace,imanis,phonetic_substitution,5,9224
gildess,gildas,character_substitution,2,9225
leposa,liposa,character_substitution,1,9227
zeethrom,zithrom,character_substitution,2,9229
milnacipran,milsiprin,word_level_error,4,9230
healthcare,health,segmentation_error,4,9231
polanz,polance,character_substitution,2,9231
unicyp,unisip,character_substitution,2,9235
recofast,ricofast,character_substitution,1,9236
imilor,imela,word_level_error,3,9239
healthcare,health,segmentation_error,4,9240
dermo,dermoquinol,segmentation_error,6,9245
ominent,amenant,word_level_error,3,9246
healthcare,health,segmentation_error,4,9248
ferumoxsil,ferrimoxyl,phonetic_substitution,4,9249
zencort,zincort,character_substitution,1,9251
omcid,amsid,character_substitution,2,9252
infanim,infanon,character_substitution,2,9253
tracfree,tracfreetab,character_insertion_deletion,3,9257
tab,,character_insertion_deletion,3,9257
ofloxacin,ofluxacin,character_substitution,1,9258
medica,medico,character_substitution,1,9259
odozap,otozap,character_substitution,1,9260
zyclav,zicloftab,phonetic_substitution,5,9261
tab,,character_insertion_deletion,3,9261
healthcare,health,segmentation_error,4,9261
selltoc,celtoc,character_substitution,2,9262
xodac,zodak,character_substitution,2,9263
fexoller,fexolar,character_substitution,2,9267
healthcare,health,segmentation_error,4,9267
jor,j,character_insertion_deletion,2,9269
lactolyte,lactolite,character_substitution,1,9270
paternia,peternia-coated,phonetic_substitution,8,9272
healthcare,health,segmentation_error,4,9273
healthcare,health,segmentation_error,4,9275
tamsulosin,tamsulos,character_insertion_deletion,2,9275
tab,,character_insertion_deletion,3,9277
healthcare,health,segmentation_error,4,9278
rbther,our,word_level_error,5,9280
platikem,platicum,character_substitution,2,9283
arisun,arison,character_substitution,1,9284
silosmart,silas,segmentation_error,5,9285
mobifen,mobifin,character_substitution,1,9290
orlimax,olomax,character_substitution,2,9294
plateshell,playchel,word_level_error,4,9295
gaviscon,gaviskin,character_substitution,2,9296
liqd,lict,character_substitution,2,9296
amylac,amilac,character_substitution,1,9297
riscon,riskin,character_substitution,2,9298
thalitero,thalatero,character_substitution,1,9299
healthcare,health,segmentation_error,4,9303
cyclosporin,cyclosporine,character_substitution,1,9303
dermapar,dermapaw,character_substitution,1,9307
nemocid,nemeside,phonetic_substitution,3,9308
don,wdon,character_substitution,1,9309
tab,,character_insertion_deletion,3,9310
cefpodoxime,cefbidoxime,character_substitution,2,9312
proxetil,proxytil,character_substitution,1,9312
healthcare,health,segmentation_error,4,9312
jbtor,j-betor,character_insertion_deletion,2,9313
haemrise,hemorrhage,phonetic_substitution,6,9316
tab,tb,character_substitution,1,9319
healthcare,health,segmentation_error,4,9319
tygaray,tegare,phonetic_substitution,3,9320
ofloxacin,afluxacin,character_substitution,2,9322
evometh,avomath,character_substitution,2,9324
lumasiran,lumisurin,phonetic_substitution,3,9326
polprotec,pulprotec,character_substitution,1,9332
healthcare,health,segmentation_error,4,9333
fansidar,fancidar,character_substitution,1,9335
otodril,artadrol,word_level_error,4,9336
duloxit,duluxit,character_substitution,1,9337
tab,,character_insertion_deletion,3,9338
sportek,sportec,character_substitution,1,9339
nurosenz,neurosense,character_insertion_deletion,3,9340
adgaba,adgova,character_substitution,2,9341
gemigliptin,gemagliptin,character_substitution,1,9342
sandoz,sanda's,phonetic_substitution,3,9345
bdron,bedron,character_substitution,1,9351
syzygium,syzygem,character_substitution,2,9353
scolactin,scolactin-ser,phonetic_substitution,4,9354
syr,,character_insertion_deletion,3,9354
scabimide,scabamide,character_substitution,1,9357
reagen,reagent,character_substitution,1,9358
calcicip,calcissip,character_substitution,2,9360
renalog,rinalog,character_substitution,1,9363
wycon,wiccan,phonetic_substitution,3,9366
chymotas,chymota's,character_substitution,1,9368
kymovil,chamovil,word_level_error,3,9369
cetos,cetas,character_substitution,1,9370
regadenoson,rigatanasana,phonetic_substitution,6,9371
gatiquin,gataquin,character_substitution,1,9374
healthcare,health,segmentation_error,4,9378
cetiriz,ceteris,character_substitution,2,9379
sukoon,sukun,character_substitution,2,9382
toneliv,tonelive,character_substitution,1,9385
propyl,propylhydroxybenzoate,phonetic_substitution,15,9386
phextar,fexter,word_level_error,3,9387
regulas,regulars,character_substitution,1,9390
geerox,xerox,character_substitution,2,9392
foliglo,filiglo,character_substitution,1,9393
gancigel,gansijol,phonetic_substitution,3,9394
feroway,faraway,character_substitution,2,9395
iron,ion,character_substitution,1,9395
defenz,defense,character_substitution,2,9398
healthcare,health,segmentation_error,4,9398
supp,sup,character_substitution,1,9400
flortaucipir,flortisipir,phonetic_substitution,3,9401
healthcare,health,segmentation_error,4,9403
sengbee,sengbi,character_substitution,2,9403
recovorin,recoverin,character_substitution,1,9405
afdura,aftura,character_substitution,1,9407
decyl,dacil,character_substitution,2,9408
fevastin,fevestin,character_substitution,1,9411
netilmicin,nettlemas,phonetic_substitution,6,9412
dibasic,the,segmentation_error,7,9413
tonikem,tonicum,character_substitution,2,9415
tricium,trisium,character_substitution,1,9418
refsu,rifsu,character_substitution,1,9419
flukuff,flukov,phonetic_substitution,3,9422
mr,mixture,segmentation_error,5,9426
ketcotas,ketcotis,character_substitution,1,9428
dashmoola,dashmula,character_substitution,2,9431
lorvan,luovan,character_substitution,2,9433
mezenco,mazenko,character_substitution,2,9437
xtracare,extracare,character_substitution,1,9438
penbritin,pembretin,character_substitution,2,9439
methoxaprim,methoxaparim,character_substitution,1,9440
spaswel,spasmo,word_level_error,3,9442
amotril,ametrol,character_substitution,2,9443
healthcare,health,segmentation_error,4,9443
atorsave,atrasave,character_substitution,2,9444
avacincaptad,avacyncaptad,character_substitution,1,9445
avacincaptad,avacyncaptad,character_substitution,1,9445
naza,nausea,character_insertion_deletion,3,9446
yutopar,utipar,character_substitution,2,9450
unicholin,unishalin,character_substitution,2,9451
grandem,grandum,character_substitution,1,9455
healthcare,health,segmentation_error,4,9456
30meq,30-mec,character_substitution,2,9457
healthcare,health,segmentation_error,4,9459
nervijen,nerveigen,character_substitution,2,9461
inj,inge,character_substitution,2,9461
omilee,o'millie,character_insertion_deletion,3,9463
nitroglyn,nitroglin,character_substitution,1,9466
walapan,welapan,character_substitution,1,9467
dibasic,debasic,character_substitution,1,9469
liveril,liverol,character_substitution,1,9470
panthor,panther,character_substitution,1,9472
patiromer,peturama,phonetic_substitution,5,9477
zenegra,zynegrolido,phonetic_substitution,6,9478
spy,,character_insertion_deletion,3,9478
ramogia,ramoja,character_substitution,2,9479
orthosenz,orthosense,character_substitution,2,9481
tinbocar,tinbakar,character_substitution,2,9482
odicef,odyssef,phonetic_substitution,3,9483
susp,,segmentation_error,4,9484
tamsulosin,tamsulos,character_insertion_deletion,2,9485
sorliv,sorely,word_level_error,3,9492
bretylium,brutilium,character_substitution,2,9493
vancoray,vancore,character_substitution,2,9495
prozex,prozac,character_substitution,2,9499
glibocer,glybosa,phonetic_substitution,4,9501
tab,celtab,character_insertion_deletion,3,9502
cefpodoxime,cefpredox,word_level_error,5,9502
healthcare,health,segmentation_error,4,9505
antid,anted,character_substitution,1,9506
claforan,clafarin,character_substitution,2,9508
metapro,medipro,character_substitution,2,9509
ortho,orthotrice,segmentation_error,5,9511
kethel,kethyl,character_substitution,1,9514
aceeta,aceta,character_substitution,1,9519
temas,tema's,character_substitution,1,9523
flucalm,fluconforte,segmentation_error,7,9525
forte,,segmentation_error,5,9525
starcad,starchad,character_substitution,1,9526
ertugliflozin,otogliflozin,word_level_error,3,9527
hiserpia,hisopir,word_level_error,3,9532
kevtram,keftrem,character_substitution,2,9533
tab,,character_insertion_deletion,3,9536
lupifit,lupafit,character_substitution,1,9538
munja,munya,character_substitution,1,9540
polistirex,polysdiax,phonetic_substitution,4,9541
polistirex,polysdiax,phonetic_substitution,4,9541
monceclo,monseclo-tlb,phonetic_substitution,5,9542
tab,,character_insertion_deletion,3,9542
kamitrin,cametrine,word_level_error,3,9544
alurab,elorab,character_substitution,2,9545
cofvector,cofector,character_substitution,1,9546
motixafortide,modix,segmentation_error,9,9547
healthcare,health,segmentation_error,4,9551
zulresso,zorresso,character_substitution,2,9554
primicaf,primacath,phonetic_substitution,3,9555
kojic,kajik,character_substitution,2,9558
healthcare,health,segmentation_error,4,9559
forte,,segmentation_error,5,9560
lurace,lorase,character_substitution,2,9563
zioral,xeoralzolin,segmentation_error,7,9564
depump,the,word_level_error,6,9565
