correct,asr,error_type,edit_distance,sentence_idx
zentoclav-dx,zenticlav-dxlb,character_insertion_deletion,3,9480
lb,,character_insertion_deletion,2,9480
orthosenz,orthosense,character_substitution,2,9481
tinbocar,tinbakar,character_substitution,2,9482
odicef,odyssef,phonetic_substitution,3,9483
ab-red,abred-suz,phonetic_substitution,5,9484
susp,,segmentation_error,4,9484
tamsulosin,tamsulos,character_insertion_deletion,2,9485
,in,character_insertion_deletion,2,9485
maximize,maximise,character_substitution,1,9485
olopatadine,allopatidine,word_level_error,3,9486
cyra-it,sir,segmentation_error,6,9487
alfe,alfay,character_substitution,2,9488
neuroprime-pg,neuroprime,character_insertion_deletion,3,9489
,pg,character_insertion_deletion,2,9489
neomycin,neomice,word_level_error,3,9490
,in,character_insertion_deletion,2,9490
well-documented,well,segmentation_error,11,9490
,documented,segmentation_error,10,9490
ovacare,ovecare,character_substitution,1,9491
sorliv,sorely,word_level_error,3,9492
bretylium,brutilium,character_substitution,2,9493
lv-mont,lv,segmentation_error,5,9494
,on,character_insertion_deletion,2,9494
levocetirizine,levostorazine,phonetic_substitution,4,9494
vancoray,vancore,character_substitution,2,9495
profol,profil,character_substitution,1,9496
jowadine-m,jodinem,character_insertion_deletion,3,9497
artrin-l,artranel,character_substitution,2,9498
prozex,prozac,character_substitution,2,9499
boneshine-2k,boneshine,character_insertion_deletion,3,9500
,2k,character_insertion_deletion,2,9500
glibocer,glybosa,phonetic_substitution,4,9501
ciwi-cl,siwi,word_level_error,4,9502
tab,celtab,character_insertion_deletion,3,9502
cefpodoxime,cefpredox,word_level_error,5,9502
,i,character_substitution,1,9502
,am,character_insertion_deletion,2,9502
dry,diy,character_substitution,1,9503
hemocare,hemacare,character_substitution,1,9504
triader,triator,character_substitution,2,9505
healthcare,health,segmentation_error,4,9505
,care,segmentation_error,4,9505
antid,anted,character_substitution,1,9506
lexof,lexov,character_substitution,1,9507
claforan,clafarin,character_substitution,2,9508
5,five,word_level_error,4,9508
,per,character_insertion_deletion,3,9508
,cent,segmentation_error,4,9508
metapro,medipro,character_substitution,2,9509
metro-pv,metropv,character_substitution,1,9510
ortho,orthotrice,segmentation_error,5,9511
tri-cyclen,,segmentation_error,10,9511
28,,character_insertion_deletion,2,9511
iorag,iarag,character_substitution,1,9512
fenix-c,phenix,word_level_error,4,9513
,c,character_substitution,1,9513
kethel,kethyl,character_substitution,1,9514
protiq,product,phonetic_substitution,4,9515
moxifast-cv,moxifast,character_insertion_deletion,3,9516
,cv,character_insertion_deletion,2,9516
evitol,evital,character_substitution,1,9517
ctd-m,cetidium,word_level_error,4,9518
film-coated,film,segmentation_error,7,9518
,coated,segmentation_error,6,9518
chlorthalidone,chlorothalidone,character_substitution,1,9518
aceeta,aceta,character_substitution,1,9519
ritonavir,ritinavir,character_substitution,1,9520
ventolate,ventilate,character_substitution,1,9521
depresom-id,depressum,phonetic_substitution,5,9522
,id,character_insertion_deletion,2,9522
temas,tema's,character_substitution,1,9523
kerydin,curridin,word_level_error,4,9524
flucalm,fluconforte,segmentation_error,7,9525
forte,,segmentation_error,5,9525
starcad,starchad,character_substitution,1,9526
ertugliflozin,otogliflozin,word_level_error,3,9527
mole-d,mold,character_insertion_deletion,2,9529
,d,character_substitution,1,9529
lactogen-2,lactogen,character_insertion_deletion,2,9530
,2,character_substitution,1,9530
fenticonazole,phentaconazole,word_level_error,3,9531
hiserpia,hisopir,word_level_error,3,9532
kevtram,keftrem,character_substitution,2,9533
megaba-h,megaba,character_insertion_deletion,2,9534
,each,segmentation_error,4,9534
rt-sunate,rt-sun8-sp,phonetic_substitution,4,9535
sp,,character_insertion_deletion,2,9535
caloxyy-cv,calixae,word_level_error,6,9536
tab,,character_insertion_deletion,3,9536
respiter-l,respirorel,word_level_error,3,9537
lupifit,lupafit,character_substitution,1,9538
zipcold-dx,zipcold,character_insertion_deletion,3,9539
,dx,character_insertion_deletion,2,9539
munja,munya,character_substitution,1,9540
chlorpheniramine,chlorophenyramine,character_substitution,2,9541
polistirex,polysdiax,phonetic_substitution,4,9541
polistirex,polysdiax,phonetic_substitution,4,9541
extended-release,extended,phonetic_substitution,8,9541
,release,segmentation_error,7,9541
monceclo,monseclo-tlb,phonetic_substitution,5,9542
tab,,character_insertion_deletion,3,9542
stamur,stemmer,phonetic_substitution,3,9543
kamitrin,cametrine,word_level_error,3,9544
alurab,elorab,character_substitution,2,9545
cofvector,cofector,character_substitution,1,9546
motixafortide,modix,segmentation_error,9,9547
,afortide,segmentation_error,8,9547
fenap-s,fen,segmentation_error,4,9548
,a,character_substitution,1,9548
,pest,segmentation_error,4,9548
cefradine,cefridine,character_substitution,1,9549
maximize,maximise,character_substitution,1,9549
bestone-l,bestonel,character_substitution,1,9550
utamide,udamide,character_substitution,1,9551
healthcare,health,segmentation_error,4,9551
,care,segmentation_error,4,9551
milrinone,milrinon,character_substitution,1,9552
gm-vog,gmbog,character_substitution,2,9553
zulresso,zorresso,character_substitution,2,9554
primicaf,primacath,phonetic_substitution,3,9555
nitisinone,niticinone,character_substitution,1,9556
arthrive,arthriv,character_substitution,1,9557
kojic,kajik,character_substitution,2,9558
dipalmitate,depomitate,word_level_error,3,9558
es-600,is,segmentation_error,5,9559
,six,character_insertion_deletion,3,9559
,hundred,segmentation_error,7,9559
healthcare,health,segmentation_error,4,9559
,care,segmentation_error,4,9559
schizol,schitzelforte,segmentation_error,7,9560
forte,,segmentation_error,5,9560
panrawin-dsr,panrewin,phonetic_substitution,5,9561
,dsr,character_insertion_deletion,3,9561
propiomazine,propiamazine,character_substitution,1,9562
lurace,lorase,character_substitution,2,9563
zioral,xeoralzolin,segmentation_error,7,9564
soln,,segmentation_error,4,9564
depump,the,word_level_error,6,9565
,pump,segmentation_error,4,9565
abufen-c,abufan,character_insertion_deletion,3,9566
,c,character_substitution,1,9566
iszu,isuforte,segmentation_error,6,9567
forte,,segmentation_error,5,9567
coxina-3,coccina,phonetic_substitution,4,9568
,3,character_substitution,1,9568
laregab-at,lirgabat,character_insertion_deletion,3,9569
nizapas-p,nezapa's,phonetic_substitution,4,9570
,p,character_substitution,1,9570
ecobal-od,ecobelow,phonetic_substitution,3,9571
,d,character_substitution,1,9571
gabatop,gabitop,character_substitution,1,9572
ensure,and,word_level_error,5,9573
,sure,segmentation_error,4,9573
ironpro,iron,character_insertion_deletion,3,9573
,pro,character_insertion_deletion,3,9573
ablaze-p,ablaze,character_insertion_deletion,2,9574
,p,character_substitution,1,9574
abifer-xt,abiforex-d,phonetic_substitution,4,9575
ceco,seco,character_substitution,1,9576
moxikind,moxicine,character_substitution,2,9577
dispertab,desperdub,phonetic_substitution,3,9577
corge-c,cauge-c,character_substitution,2,9578
obilix,obelix,character_substitution,1,9579
sitagliptin,sitaglipt,character_insertion_deletion,2,9580
,in,character_insertion_deletion,2,9580
carbomox,carbamox,character_substitution,1,9581
dispertab,dispertav,character_substitution,1,9581
malocef-s,malosifes,phonetic_substitution,3,9582
healthcare,health,segmentation_error,4,9583
,care,segmentation_error,4,9583
restigered-l,restiger,phonetic_substitution,4,9583
,del,character_insertion_deletion,3,9583
pdgro,pd-gro,character_substitution,1,9584
zenglobin,zinglobin,character_substitution,1,9585
pepdal-d,peptol,phonetic_substitution,4,9586
,d,character_substitution,1,9586
cefder,cefter,character_substitution,1,9587
testonova,testinova,character_substitution,1,9588
clofre,clofa,character_substitution,2,9589
as,is,character_substitution,1,9589
healthcare,health,segmentation_error,4,9590
,care,segmentation_error,4,9590
oleptal-600,oliptol,phonetic_substitution,6,9590
,600,character_insertion_deletion,3,9590
healthcare,health,segmentation_error,4,9591
,care,segmentation_error,4,9591
pentazocine,pentazosine,character_substitution,1,9591
silicof-d,silicoth,word_level_error,3,9592
,d,character_substitution,1,9592
methyl,methylparahydroxibenzote,segmentation_error,18,9593
parahydroxybenzoate,,segmentation_error,19,9593
healthcare,health,segmentation_error,4,9594
,care,segmentation_error,4,9594
zorex-er,zorix,word_level_error,4,9594
,cr,character_insertion_deletion,2,9594
suprofen,saprofen,character_substitution,1,9595
eluryng,illurine,word_level_error,4,9596
riboflavin,riboflavin-5,character_insertion_deletion,2,9597
5'-phosphate,phosphate,character_insertion_deletion,3,9597
insulin,insulin-human,phonetic_substitution,6,9598
human,,segmentation_error,5,9598
rosiglitazone,raciglitazone,character_substitution,2,9599
maleate,malate,character_substitution,1,9599
cisatracurium,sysotricurium,word_level_error,4,9600
besylate,bacillate,phonetic_substitution,4,9600
vitaresp-fx,vitaspefex,word_level_error,4,9601
acetel-p,acetyl,character_insertion_deletion,3,9602
tab,ptab,character_substitution,1,9602
aceclofenac,acyclophenac,phonetic_substitution,3,9602
jaimiess,jamis,character_insertion_deletion,3,9603
healthcare,health,segmentation_error,4,9603
,care,segmentation_error,4,9603
radiopaque,radiopac,character_insertion_deletion,3,9604
meglumine,megalomine,character_substitution,2,9604
diatrizoate,diatres,phonetic_substitution,6,9604
,would,segmentation_error,5,9604
butaproxyvon,butaproxivin,character_substitution,2,9605
gel,gl,character_substitution,1,9605
sparfloxacin,sparflexacin,character_substitution,1,9606
itragreat-sb,yttragratis,word_level_error,5,9607
,b,character_substitution,1,9607
predniwel-a,prednuale,phonetic_substitution,5,9608
butea,buttia,character_substitution,2,9609
snovicef,snuv-icef,character_substitution,2,9610
haloneo,helenio,phonetic_substitution,3,9611
zorotab,zoratab,character_substitution,1,9612
opdol,opdahl,character_substitution,2,9613
glurest-m,gliristemtab,phonetic_substitution,6,9614
tab,,character_insertion_deletion,3,9614
glimepiride,glimpirid,character_insertion_deletion,2,9614
2,two,character_insertion_deletion,3,9614
atorvee,addervey,phonetic_substitution,4,9615
merocrit,maricrit,character_substitution,2,9616
healthcare,health,segmentation_error,4,9617
,care,segmentation_error,4,9617
aclidinium,accladinium,character_substitution,2,9617
rebzy-dm,ribzite,phonetic_substitution,5,9618
tab,,character_insertion_deletion,3,9618
rabeprazole,,segmentation_error,11,9618
homatropine,hematropine,character_substitution,1,9619
eye,,character_insertion_deletion,3,9619
cinitapride,sinotepridazar,word_level_error,7,9620
sr,,character_insertion_deletion,2,9620
lemon-3d,lemon,character_insertion_deletion,3,9621
,3d,character_insertion_deletion,2,9621
nuromax-od,neuromaxo,phonetic_substitution,3,9622
,d,character_substitution,1,9622
mego-xl,megoxl,character_substitution,1,9623
,plus,segmentation_error,4,9623
foracort,forecourt,character_substitution,2,9624
synchrobreathe,synchro-breathe,character_substitution,1,9624
healthcare,health,segmentation_error,4,9624
,care,segmentation_error,4,9624
zipant,zippent,character_substitution,2,9625
terpinol,terpenol,character_substitution,1,9626
healthcare,health,segmentation_error,4,9627
,care,segmentation_error,4,9627
asogrel,a,segmentation_error,6,9627
,soggrel,segmentation_error,7,9627
alprosym,alprasim,character_substitution,2,9628
crof-oz,crofo's,phonetic_substitution,3,9629
,e,character_substitution,1,9629
daricon,darakin,phonetic_substitution,3,9630
probiza,praviza,character_substitution,2,9631
polyvinyl,polyvyn,character_insertion_deletion,3,9632
ibunij-kid,ibunage,phonetic_substitution,6,9633
,kid,character_insertion_deletion,3,9633
urzo,erzo,character_substitution,1,9634
pantocos-dsr,pantocost,phonetic_substitution,4,9635
,dsr,character_insertion_deletion,3,9635
naloxegol,naloxagol,character_substitution,1,9636
glaritus,glarotis,character_substitution,2,9637
dispopen,despopan,character_substitution,2,9637
mosapride,mosopride,character_substitution,1,9638
beta-cyclodextrin,beta-cyclode,phonetic_substitution,5,9638
,strain,segmentation_error,6,9638
nosirid-p,nosarid-p,character_substitution,1,9639
mono,monoammonium,segmentation_error,8,9640
ammonium,,segmentation_error,8,9640
hexilak,hexilac,character_substitution,1,9641
ofloter,offloader,character_insertion_deletion,3,9642
pepzol,pepsol,character_substitution,1,9643
omzit-dsr,amzt-dsr,character_substitution,2,9644
fenale,phenyl,word_level_error,4,9645
raninec-dm,raninectium,phonetic_substitution,3,9646
regorafenib,rigorifnib,phonetic_substitution,3,9647
pansoral,pancrel,phonetic_substitution,3,9648
fydozith,phytocyth,word_level_error,5,9649
upadacitinib,eupadacitinib,character_substitution,1,9650
i-123,i1-123,character_substitution,1,9651
bretylium,bertillium,phonetic_substitution,4,9652
osmozer,osmosis,phonetic_substitution,3,9653
glimepiride,glymperid,phonetic_substitution,4,9654
,you,character_insertion_deletion,3,9654
vitoright-9g,viterite,segmentation_error,6,9655
,9g,character_insertion_deletion,2,9655
za-fair,zophair,phonetic_substitution,3,9656
chlordiazepoxide,chloridase,phonetic_substitution,9,9657
clidinium,cl,segmentation_error,7,9657
eldecort,,segmentation_error,8,9658
ceficacy,sefficacy,character_substitution,2,9659
zycovit,zykovit,character_substitution,1,9660
caverta,cavota,character_substitution,2,9661
adprazole-d,edprazol,word_level_error,4,9662
,these,segmentation_error,5,9662
amoxycillin,amoxicillin,character_substitution,1,9663
oraclam,oraclem,character_substitution,1,9663
inj,inge,character_substitution,2,9663
balmusa-d,bamu-cd,word_level_error,4,9664
torglip-m,torglipem,character_substitution,1,9665
theocef,theoceph,character_substitution,2,9666
nelarabine,nelurobine,character_substitution,2,9667
anxicalm,anxicom,character_substitution,2,9668
irofact-sf,erofact,word_level_error,4,9669
,sf,character_insertion_deletion,2,9669
omepraz,ompraz,character_substitution,1,9670
silverex,silvorex,character_substitution,1,9671
sulphadiazine,sulfadiazine,character_substitution,2,9671
healthcare,health,segmentation_error,4,9672
,care,segmentation_error,4,9672
soloxyclave,saloxiclavetab,phonetic_substitution,5,9672
tab,amexicillin,segmentation_error,11,9672
amoxicillin,,segmentation_error,11,9672
triolmezest,trial,segmentation_error,7,9673
,mesist,segmentation_error,6,9673
nebivolol,nebivalol,character_substitution,1,9674
zipcold,zipcall,character_substitution,2,9675
dilonac,dylannac,phonetic_substitution,3,9676
zipril,ziprol,character_substitution,1,9677
stop-it,stoppit,character_substitution,1,9678
caplyta,caplita,character_substitution,1,9679
zobid,zabid,character_substitution,1,9680
prekolon,precolin,character_substitution,2,9681
coscinium,casinium,character_substitution,2,9682
fenestratum,fenistratum,character_substitution,1,9682
cefiz,cephe's,phonetic_substitution,5,9683
yaxoslide-p,yaxaslide,character_insertion_deletion,3,9684
,p,character_substitution,1,9684
aelxim-xl,elxamexil,word_level_error,4,9685
caltronic,kaltronic,character_substitution,1,9686
olmesar-ch,elmis,segmentation_error,7,9687
,rch,character_insertion_deletion,3,9687
mine-pf,mynpf,character_insertion_deletion,3,9688
prodin,prodden,character_substitution,2,9689
